id	address	lat	lon
2372564		56.28454448504776	43.93737727526791
2375999	Арктическая улица, 4	56.28267034999999	43.9419303
2376667	Заречный бульвар, 7	56.28275146011313	43.94466664248389
2376670	Архитектурная улица, 2 к1	56.28062864236598	43.94662618079899
2376671	Архитектурная улица, 2 к2	56.281130293575444	43.94703969687974
2376674	Заречный бульвар, 7 к1	56.282443766695174	43.94303090710822
2376675	Архитектурная улица, 2	56.28073261668148	43.94613628128389
2376678	улица Гончарова, 2Б	56.279808065795926	43.946127513551744
2388521	Комсомольская площадь, 6к1	56.295821931478216	43.9423689189263
2388528	Комсомольская площадь, 14 к1	56.295517404694166	43.939695225629386
2388532	Комсомольская площадь, 10 к1	56.295657608332945	43.94105682024785
2388533	Комсомольская площадь, 2 к2	56.2949739234417	43.94360409097455
2388540	Комсомольская площадь, 2 к1	56.29597734874632	43.94372050815906
2394888	Рыбинская улица, 75	56.30127699052338	44.02438590406917
2394889	Рыбинская улица, 73	56.3016518598919	44.02544065663154
2394892	Кузнечихинская улица, 37	56.30185577362177	44.02633256627107
2394897	Агрономическая улица, 134	56.30047723647433	44.02576574618974
2394903	Агрономическая улица, 132/35	56.301201037479906	44.02709157481415
2396374	улица Бекетова, 25	56.291815202453606	44.00650232166692
2396381	улица Бекетова, 23	56.29168921673746	44.00582165805313
2412919	улица Бекетова, 10/1	56.29143149714546	43.992087482771026
2412926	улица Бекетова, 8А	56.29167404557106	43.99102954543028
2412930	улица Бекетова, 4А	56.292079923132995	43.985904247268074
2412933	улица Бекетова, 8А	56.29192451967928	43.99102101783221
2412935	улица Бекетова, 8А	56.29212417929679	43.99101422025549
2416604	улица Бекетова, 13М	56.2884964955218	43.99855292347278
2416606	улица Бекетова, 13В	56.290223304776696	43.99876608146247
2416607	улица Бекетова, 13П	56.28941356733298	43.99730145111772
2416657	улица Нартова, 6 к6	56.281566177391085	43.99543714342105
2424612	Краснозвёздная улица, 19	56.28869942142936	43.98894277200547
2424614	улица Бекетова, 5	56.29051258004943	43.991505476430234
2424629	Краснозвёздная улица, 19 к1	56.28808103032616	43.9886362901351
2424633	улица Бекетова, 6А	56.29151363333892	43.98803310369417
2424635	улица Бекетова, 3Б	56.290789455788406	43.98795214696041
2429885	проспект Гагарина, 64	56.28332019370426	43.9817033256616
2429904	Краснозвёздная улица, 7А	56.28607292852613	43.985037909932096
2429905	Краснозвёздная улица, 9	56.28652721373521	43.98600953290915
2429907	Краснозвёздная улица, 5	56.286780330183056	43.98467724671011
2429908	Краснозвёздная улица, 11	56.285692265797614	43.98593258819671
2429909	Краснозвёздная улица, 25	56.28528086509079	43.984958132198976
2432906	улица Премудрова, 10 к5	56.293760990930494	43.91937582458808
